///////////////////////////////////////////////////////////////////////////////
This File contains 
column 1: ER
column 2: solid line in Fig. 3
column 3: dashed line in Fig. 3
column 4: ER for low bound of gray band in Fig. 3
column 5: low bound of gray band in Fig. 3
column 6: ER for upper bound of gray band in Fig. 3
column 7: upper bound of gray band in Fig. 3
///////////////////////////////////////////////////////////////////////////////
The QF values are calculated for 8000 uniformly spaced points on a logarithmic 
scale between 0.0478327 and 3018.2877 keV in ER. Four points were added
above 3 MeV.
///////////////////////////////////////////////////////////////////////////////
5.1917612e-02,7.7537775e-03,9.2436944e-03,2.5384491e-02,7.5235771e-03,8.5106222e-02,7.0500348e-03
5.1960495e-02,7.8224517e-03,9.3258674e-03,2.5405953e-02,7.5904392e-03,8.5170580e-02,7.1127627e-03
5.2009928e-02,7.8900551e-03,9.4079425e-03,2.5427448e-02,7.6572213e-03,8.5238605e-02,7.1751163e-03
5.2051195e-02,7.9588150e-03,9.4899198e-03,2.5448976e-02,7.7239236e-03,8.5309568e-02,7.2371499e-03
5.2092511e-02,8.0274949e-03,9.5717991e-03,2.5470538e-02,7.7905458e-03,8.5374199e-02,7.2996509e-03
5.2133887e-02,8.0960929e-03,9.6535806e-03,2.5492134e-02,7.8570880e-03,8.5438920e-02,7.3620783e-03
5.2175324e-02,8.1646089e-03,9.7343528e-03,2.5513763e-02,7.9235500e-03,8.5503732e-02,7.4244321e-03
5.2216822e-02,8.2330430e-03,9.8149682e-03,2.5535426e-02,7.9899319e-03,8.5568636e-02,7.4867122e-03
5.2258381e-02,8.3013950e-03,9.8964416e-03,2.5557122e-02,8.0562335e-03,8.5633631e-02,7.5489188e-03
5.2300001e-02,8.3696648e-03,9.9778169e-03,2.5578853e-02,8.1224548e-03,8.5698717e-02,7.6110517e-03
5.2341683e-02,8.4378525e-03,1.0059094e-02,2.5600617e-02,8.1885957e-03,8.5763895e-02,7.6731109e-03
5.2383425e-02,8.5059581e-03,1.0140273e-02,2.5622415e-02,8.2546564e-03,8.5829165e-02,7.7350963e-03
5.2425229e-02,8.5739815e-03,1.0221354e-02,2.5644248e-02,8.3206367e-03,8.5900888e-02,7.7964306e-03
5.2467094e-02,8.6419227e-03,1.0302336e-02,2.5666114e-02,8.3865367e-03,8.5969980e-02,7.8579315e-03
5.2509021e-02,8.7097816e-03,1.0383220e-02,2.5688014e-02,8.4523563e-03,8.6035526e-02,7.9196888e-03
5.2551009e-02,8.7775583e-03,1.0464005e-02,2.5709949e-02,8.5180955e-03,8.6101164e-02,7.9813722e-03
5.2593059e-02,8.8452526e-03,1.0544692e-02,2.5731917e-02,8.5837541e-03,8.6166895e-02,8.0429817e-03
5.2635170e-02,8.9128645e-03,1.0625280e-02,2.5753920e-02,8.6493322e-03,8.6232718e-02,8.1045172e-03
5.2677344e-02,8.9803938e-03,1.0705770e-02,2.5775957e-02,8.7148296e-03,8.6298634e-02,8.1659786e-03
5.2719580e-02,9.0478407e-03,1.0786161e-02,2.5798029e-02,8.7802465e-03,8.6364642e-02,8.2273660e-03
5.2767347e-02,9.1142602e-03,1.0866454e-02,2.5820134e-02,8.8455828e-03,8.6430744e-02,8.2886795e-03
5.2814237e-02,9.1807482e-03,1.0946648e-02,2.5842275e-02,8.9108385e-03,8.6497930e-02,8.3498231e-03
5.2856659e-02,9.2479362e-03,1.1026744e-02,2.5864449e-02,8.9760136e-03,8.6573226e-02,8.4101125e-03
5.2899143e-02,9.3150416e-03,1.1106741e-02,2.5889988e-02,9.0399455e-03,8.6639607e-02,8.4711974e-03
5.2941690e-02,9.3820645e-03,1.1186639e-02,2.5918903e-02,9.1026088e-03,8.6706082e-02,8.5322081e-03
5.2984299e-02,9.4490048e-03,1.1266317e-02,2.5941181e-02,9.1675202e-03,8.6772650e-02,8.5931447e-03
5.3026971e-02,9.5158624e-03,1.1344191e-02,2.5963495e-02,9.2323512e-03,8.6839311e-02,8.6540072e-03
5.3069706e-02,9.5826373e-03,1.1423586e-02,2.5985843e-02,9.2971015e-03,8.6906067e-02,8.7147954e-03
5.3112503e-02,9.6493296e-03,1.1503076e-02,2.6008225e-02,9.3617713e-03,8.6972917e-02,8.7755094e-03
5.3155363e-02,9.7159393e-03,1.1582466e-02,2.6030643e-02,9.4263605e-03,8.7039860e-02,8.8361492e-03
5.3198286e-02,9.7824663e-03,1.1661758e-02,2.6053096e-02,9.4908691e-03,8.7106898e-02,8.8967147e-03
5.3241273e-02,9.8489107e-03,1.1740951e-02,2.6075584e-02,9.5552969e-03,8.7178892e-02,8.9567063e-03
5.3284322e-02,9.9152723e-03,1.1820046e-02,2.6098106e-02,9.6196441e-03,8.7251257e-02,9.0165891e-03
5.3327435e-02,9.9815511e-03,1.1899041e-02,2.6120664e-02,9.6839106e-03,8.7318579e-02,9.0769256e-03
5.3370611e-02,1.0047747e-02,1.1977938e-02,2.6143257e-02,9.7480965e-03,8.7385995e-02,9.1371877e-03
5.3413850e-02,1.0113861e-02,1.2056736e-02,2.6165885e-02,9.8122018e-03,8.7453506e-02,9.1973755e-03
5.3457153e-02,1.0179891e-02,1.2135435e-02,2.6188548e-02,9.8762265e-03,8.7521112e-02,9.2574889e-03
5.3500519e-02,1.0245839e-02,1.2214035e-02,2.6211247e-02,9.9401707e-03,8.7588814e-02,9.3175281e-03
5.3544937e-02,1.0311514e-02,1.2292536e-02,2.6233981e-02,1.0004034e-02,8.7656610e-02,9.3774929e-03
5.3597444e-02,1.0375551e-02,1.2370938e-02,2.6256751e-02,1.0067817e-02,8.7724502e-02,9.4373833e-03
5.3641002e-02,1.0441240e-02,1.2449241e-02,2.6279556e-02,1.0131520e-02,8.7801417e-02,9.4962337e-03
5.3684624e-02,1.0506846e-02,1.2527445e-02,2.6302396e-02,1.0195142e-02,8.7870573e-02,9.5558535e-03
5.3728310e-02,1.0572370e-02,1.2605551e-02,2.6325272e-02,1.0258684e-02,8.7938753e-02,9.6155149e-03
5.3772060e-02,1.0637811e-02,1.2683557e-02,2.6348184e-02,1.0322145e-02,8.8007028e-02,9.6751020e-03
5.3815875e-02,1.0703169e-02,1.2761464e-02,2.6371131e-02,1.0385526e-02,8.8075399e-02,9.7346147e-03
5.3859754e-02,1.0768444e-02,1.2838216e-02,2.6394115e-02,1.0448826e-02,8.8143867e-02,9.7940530e-03
5.3903697e-02,1.0833637e-02,1.2914583e-02,2.6417134e-02,1.0512045e-02,8.8212431e-02,9.8534168e-03
5.3947705e-02,1.0898747e-02,1.2992181e-02,2.6440188e-02,1.0575184e-02,8.8281091e-02,9.9127062e-03
5.3991777e-02,1.0963774e-02,1.3069680e-02,2.6463279e-02,1.0638243e-02,8.8349848e-02,9.9719213e-03
5.4035915e-02,1.1028719e-02,1.3147080e-02,2.6486406e-02,1.0701221e-02,8.8421374e-02,1.0030759e-02
5.4080117e-02,1.1093581e-02,1.3224381e-02,2.6509569e-02,1.0764119e-02,8.8497653e-02,1.0088988e-02
5.4124384e-02,1.1158360e-02,1.3301584e-02,2.6532768e-02,1.0826936e-02,8.8566701e-02,1.0147974e-02
5.4168716e-02,1.1223057e-02,1.3378687e-02,2.6556003e-02,1.0889674e-02,8.8635846e-02,1.0206886e-02
5.4213114e-02,1.1287670e-02,1.3455691e-02,2.6579274e-02,1.0952331e-02,8.8705089e-02,1.0265723e-02
5.4257576e-02,1.1352202e-02,1.3532597e-02,2.6602581e-02,1.1014908e-02,8.8774429e-02,1.0324486e-02
5.4302104e-02,1.1416650e-02,1.3609403e-02,2.6625925e-02,1.1077405e-02,8.8843866e-02,1.0383175e-02
5.4353371e-02,1.1479607e-02,1.3686111e-02,2.6649305e-02,1.1139821e-02,8.8913402e-02,1.0441789e-02
5.4401356e-02,1.1543178e-02,1.3762720e-02,2.6672722e-02,1.1202158e-02,8.8983035e-02,1.0500329e-02
5.4446080e-02,1.1607369e-02,1.3839231e-02,2.6696175e-02,1.1264414e-02,8.9059362e-02,1.0558013e-02
5.4490870e-02,1.1671477e-02,1.3915642e-02,2.6719665e-02,1.1326590e-02,8.9132596e-02,1.0615995e-02
5.4535726e-02,1.1735503e-02,1.3991955e-02,2.6743191e-02,1.1388686e-02,8.9202523e-02,1.0674306e-02
5.4580648e-02,1.1799446e-02,1.4068169e-02,2.6766754e-02,1.1450702e-02,8.9272549e-02,1.0732544e-02
5.4625636e-02,1.1863307e-02,1.4144285e-02,2.6790353e-02,1.1512638e-02,8.9342674e-02,1.0790707e-02
5.4670690e-02,1.1927086e-02,1.4220302e-02,2.6813990e-02,1.1574494e-02,8.9412898e-02,1.0848795e-02
5.4715810e-02,1.1990782e-02,1.4296053e-02,2.6837663e-02,1.1636270e-02,8.9483220e-02,1.0906810e-02
5.4760996e-02,1.2054395e-02,1.4369500e-02,2.6861373e-02,1.1697966e-02,8.9553641e-02,1.0964750e-02
5.4806249e-02,1.2117927e-02,1.4445123e-02,2.6885120e-02,1.1759582e-02,8.9624162e-02,1.1022617e-02
5.4851568e-02,1.2181376e-02,1.4520734e-02,2.6915205e-02,1.1818351e-02,8.9695379e-02,1.1080335e-02
5.4896954e-02,1.2244742e-02,1.4596247e-02,2.6942725e-02,1.1878165e-02,8.9774938e-02,1.1136956e-02
5.4942407e-02,1.2308027e-02,1.4671661e-02,2.6966583e-02,1.1939522e-02,8.9846319e-02,1.1194524e-02
5.4987926e-02,1.2371229e-02,1.4746977e-02,2.6990478e-02,1.2000801e-02,8.9917238e-02,1.1252089e-02
5.5033512e-02,1.2434349e-02,1.4822195e-02,2.7014411e-02,1.2061999e-02,8.9988256e-02,1.1309579e-02
5.5079165e-02,1.2497387e-02,1.4897314e-02,2.7038381e-02,1.2123118e-02,9.0059374e-02,1.1366995e-02
5.5127863e-02,1.2559664e-02,1.4972335e-02,2.7062388e-02,1.2184158e-02,9.0130593e-02,1.1424337e-02
5.5180673e-02,1.2620928e-02,1.5047258e-02,2.7086433e-02,1.2245118e-02,9.0201911e-02,1.1481605e-02
5.5226528e-02,1.2683710e-02,1.5122082e-02,2.7110515e-02,1.2305999e-02,9.0273330e-02,1.1538799e-02
5.5272450e-02,1.2746410e-02,1.5196809e-02,2.7134634e-02,1.2366801e-02,9.0349206e-02,1.1595359e-02
5.5318439e-02,1.2809029e-02,1.5271437e-02,2.7158792e-02,1.2427523e-02,9.0426470e-02,1.1651676e-02
5.5364496e-02,1.2871565e-02,1.5345968e-02,2.7182986e-02,1.2488166e-02,9.0498191e-02,1.1708643e-02
5.5410621e-02,1.2934019e-02,1.5420400e-02,2.7207219e-02,1.2548729e-02,9.0570013e-02,1.1765536e-02
5.5456814e-02,1.2996392e-02,1.5494735e-02,2.7231489e-02,1.2609214e-02,9.0641936e-02,1.1822355e-02
5.5503074e-02,1.3058682e-02,1.5568971e-02,2.7255797e-02,1.2669620e-02,9.0713960e-02,1.1879101e-02
5.5549402e-02,1.3120891e-02,1.5641632e-02,2.7280143e-02,1.2729946e-02,9.0786086e-02,1.1935772e-02
5.5595799e-02,1.3183019e-02,1.5714322e-02,2.7304527e-02,1.2790194e-02,9.0858314e-02,1.1992370e-02
5.5642263e-02,1.3245064e-02,1.5788255e-02,2.7328949e-02,1.2850363e-02,9.0930643e-02,1.2048895e-02
5.5688796e-02,1.3307028e-02,1.5862089e-02,2.7353409e-02,1.2910453e-02,9.1012084e-02,1.2104147e-02
5.5735397e-02,1.3368911e-02,1.5935827e-02,2.7377907e-02,1.2970464e-02,9.1085606e-02,1.2160387e-02
5.5782067e-02,1.3430712e-02,1.6009467e-02,2.7402443e-02,1.3030397e-02,9.1158241e-02,1.2216685e-02
5.5828805e-02,1.3492432e-02,1.6083009e-02,2.7427018e-02,1.3090252e-02,9.1230978e-02,1.2272910e-02
5.5875612e-02,1.3554071e-02,1.6156455e-02,2.7451630e-02,1.3150028e-02,9.1303818e-02,1.2329061e-02
5.5930986e-02,1.3613560e-02,1.6229803e-02,2.7476281e-02,1.3209726e-02,9.1376760e-02,1.2385139e-02
5.5979433e-02,1.3674661e-02,1.6303053e-02,2.7500971e-02,1.3269346e-02,9.1449804e-02,1.2441144e-02
5.6026446e-02,1.3736047e-02,1.6376207e-02,2.7525699e-02,1.3328888e-02,9.1522952e-02,1.2497075e-02
